Customer ID,Purchase Date,Product Category,Product Price,Quantity,Total Purchase Amount,Payment Method,Customer Age,Returns,Customer Name,Gender,Churn,Product Category ID
17813,2023-07-28 02:37:34,Books,55,5,3595,Credit Card,22,1.0,Samantha Jones,Male,0,4
17813,2023-06-09 17:28:03,Clothing,21,3,3030,Credit Card,22,0.0,Samantha Jones,Male,0,3
17813,2020-09-28 07:10:29,Electronics,107,4,1214,PayPal,22,0.0,Samantha Jones,Male,0,1
17813,2020-09-11 15:50:25,Books,189,2,4437,Crypto,22,0.0,Samantha Jones,Male,0,4
17813,2021-10-01 15:29:34,Home,375,5,1347,Cash,22,,Samantha Jones,Male,0,2
17813,2021-07-05 23:26:37,Clothing,302,1,4775,PayPal,22,1.0,Samantha Jones,Male,0,3
17813,2023-06-03 17:14:33,Books,241,3,3576,Cash,22,0.0,Samantha Jones,Male,0,4
14035,2022-03-22 17:46:36,Books,370,3,2529,Credit Card,35,1.0,Nathan Gonzalez,Male,0,4
14035,2022-05-13 12:12:43,Electronics,177,4,4636,Credit Card,35,,Nathan Gonzalez,Male,0,1
14035,2021-10-28 18:06:54,Books,48,4,4628,PayPal,35,1.0,Nathan Gonzalez,Male,0,4
14035,2020-03-24 13:52:31,Home,156,1,3331,PayPal,35,0.0,Nathan Gonzalez,Male,0,2
14035,2022-12-22 19:08:59,Home,385,3,2496,PayPal,35,0.0,Nathan Gonzalez,Male,0,2
14035,2021-03-07 02:45:34,Clothing,312,5,927,Credit Card,35,1.0,Nathan Gonzalez,Male,0,3
14704,2020-07-21 18:18:57,Home,473,2,2810,PayPal,21,0.0,Kevin Bishop,Male,0,2
14704,2022-07-11 12:10:37,Clothing,366,5,4560,Cash,21,0.0,Kevin Bishop,Male,0,3
14704,2023-06-26 14:59:00,Books,339,4,1720,PayPal,21,0.0,Kevin Bishop,Male,0,4
14704,2022-01-20 11:49:50,Home,483,2,3790,Crypto,21,0.0,Kevin Bishop,Male,0,2
14704,2022-10-22 14:08:09,Books,52,2,4488,Credit Card,21,0.0,Kevin Bishop,Male,0,4
14704,2022-09-30 18:24:35,Electronics,183,1,2237,PayPal,21,0.0,Kevin Bishop,Male,0,1
14704,2022-05-25 16:10:13,Electronics,256,3,1824,Cash,21,1.0,Kevin Bishop,Male,0,1
12950,2020-01-22 23:25:38,Books,40,4,2869,Credit Card,64,1.0,Luke Weeks,Female,0,4
12950,2021-05-29 09:23:35,Clothing,83,2,3120,Credit Card,64,0.0,Luke Weeks,Female,0,3
12950,2021-02-03 01:23:01,Clothing,275,2,1480,Credit Card,64,1.0,Luke Weeks,Female,0,3
12950,2022-02-19 16:10:26,Clothing,126,3,848,Credit Card,64,0.0,Luke Weeks,Female,0,3
12950,2020-04-24 21:10:52,Books,268,3,2029,PayPal,64,,Luke Weeks,Female,0,4
12950,2023-07-05 12:20:06,Books,111,1,5082,PayPal,64,,Luke Weeks,Female,0,4
16560,2022-07-16 11:02:29,Books,248,1,1149,PayPal,41,0.0,Daniel Mendez,Male,0,4
16560,2022-04-12 07:16:41,Clothing,17,2,3269,Cash,41,,Daniel Mendez,Male,0,3
16560,2020-01-06 05:48:42,Home,265,4,3736,Cash,41,0.0,Daniel Mendez,Male,0,2
16560,2022-07-30 15:48:45,Clothing,81,2,5059,Cash,41,0.0,Daniel Mendez,Male,0,3
16560,2020-10-10 21:39:39,Clothing,72,3,5175,Credit Card,41,0.0,Daniel Mendez,Male,0,3
16560,2022-11-22 04:38:00,Clothing,172,1,4840,Credit Card,41,1.0,Daniel Mendez,Male,0,3
16560,2022-12-04 17:08:53,Home,275,5,2597,Cash,41,0.0,Daniel Mendez,Male,0,2
43434,2022-03-04 11:37:23,Electronics,81,2,746,Cash,63,0.0,Michael Smith,Female,0,1
43434,2022-08-03 20:39:51,Home,447,5,4311,Credit Card,63,1.0,Michael Smith,Female,0,2
43434,2020-07-26 16:04:03,Books,35,1,5049,Credit Card,63,0.0,Michael Smith,Female,0,4
43434,2022-10-02 00:41:54,Books,294,2,661,PayPal,63,0.0,Michael Smith,Female,0,4
43434,2022-10-12 20:57:57,Clothing,457,2,637,Credit Card,63,0.0,Michael Smith,Female,0,3
43434,2021-12-21 21:02:29,Clothing,166,1,5209,Crypto,63,1.0,Michael Smith,Female,0,3
1884,2022-06-08 12:14:11,Home,214,2,3172,PayPal,22,0.0,Luis Walker,Male,0,2
1884,2023-01-16 05:17:43,Books,446,1,142,Credit Card,22,0.0,Luis Walker,Male,0,4
1884,2021-02-08 07:26:33,Books,322,3,4002,Credit Card,22,,Luis Walker,Male,0,4
1884,2022-09-17 07:27:08,Home,179,4,3220,PayPal,22,0.0,Luis Walker,Male,0,2
1884,2021-08-03 09:30:01,Home,433,5,3795,Cash,22,0.0,Luis Walker,Male,0,2
43941,2022-02-03 02:13:59,Home,105,4,2627,Credit Card,21,,Debra Wiggins,Male,1,2
43941,2022-02-04 20:37:50,Books,18,1,2103,PayPal,21,1.0,Debra Wiggins,Male,1,4
43941,2022-02-15 12:01:43,Clothing,219,3,4947,PayPal,21,1.0,Debra Wiggins,Male,1,3
406,2020-10-16 06:28:15,Electronics,450,3,1558,PayPal,70,0.0,Caitlin Martinez,Female,0,1
406,2020-09-06 01:40:16,Electronics,313,1,1635,Credit Card,70,0.0,Caitlin Martinez,Female,0,1
406,2020-01-22 16:06:03,Clothing,220,5,662,Credit Card,70,0.0,Caitlin Martinez,Female,0,3
406,2021-03-27 23:48:00,Books,376,5,564,Cash,70,,Caitlin Martinez,Female,0,4
406,2021-06-04 15:31:54,Clothing,225,1,430,PayPal,70,,Caitlin Martinez,Female,0,3
406,2021-04-28 05:46:28,Books,291,4,2484,Credit Card,70,0.0,Caitlin Martinez,Female,0,4
46904,2023-09-04 13:38:27,Electronics,53,2,2717,Cash,34,0.0,George Gray,Male,0,1
46904,2022-10-09 11:27:06,Home,399,5,4948,Cash,34,0.0,George Gray,Male,0,2
46904,2020-04-12 18:59:52,Clothing,58,2,2650,PayPal,34,0.0,George Gray,Male,0,3
46904,2022-08-25 05:15:53,Books,345,5,1496,PayPal,34,1.0,George Gray,Male,0,4
46904,2021-11-15 21:45:21,Home,331,4,1324,Cash,34,,George Gray,Male,0,2
34491,2022-09-10 21:55:19,Clothing,90,4,1068,Cash,54,,Terry Sanders,Female,0,3
34491,2023-03-08 14:01:33,Clothing,204,1,2921,Credit Card,54,0.0,Terry Sanders,Female,0,3
34491,2021-02-07 01:23:59,Clothing,470,1,748,Cash,54,1.0,Terry Sanders,Female,0,3
34491,2021-11-22 19:15:36,Home,433,2,879,Credit Card,54,0.0,Terry Sanders,Female,0,2
34491,2020-02-20 02:20:06,Home,407,2,1829,Cash,54,,Terry Sanders,Female,0,2
34491,2021-11-12 19:14:26,Clothing,350,3,1153,Crypto,54,0.0,Terry Sanders,Female,0,3
5529,2021-09-11 04:50:30,Books,165,5,5150,Cash,65,,Joshua Johnson,Male,0,4
5529,2021-05-15 22:36:33,Clothing,426,2,2234,PayPal,65,1.0,Joshua Johnson,Male,0,3
5529,2022-01-24 21:49:16,Clothing,361,2,2709,Cash,65,0.0,Joshua Johnson,Male,0,3
5671,2022-07-13 14:33:56,Home,434,4,1302,Credit Card,53,,Jonathan Martin,Male,0,2
5671,2022-10-11 02:43:51,Electronics,490,5,1923,PayPal,53,1.0,Jonathan Martin,Male,0,1
5671,2021-02-15 20:18:54,Clothing,378,2,4207,Credit Card,53,0.0,Jonathan Martin,Male,0,3
5671,2021-01-24 20:01:29,Books,144,2,1877,Credit Card,53,0.0,Jonathan Martin,Male,0,4
43745,2022-12-02 20:22:25,Clothing,97,4,1013,Credit Card,25,0.0,Mark Williams,Female,0,3
43745,2023-03-05 17:58:37,Clothing,128,4,4126,PayPal,25,1.0,Mark Williams,Female,0,3
43745,2022-08-18 05:45:50,Home,90,2,3451,Credit Card,25,0.0,Mark Williams,Female,0,2
21558,2022-06-11 10:21:57,Clothing,178,4,5216,Crypto,54,0.0,Amy Hawkins,Female,1,3
21558,2021-11-17 11:17:01,Clothing,333,2,4854,Crypto,54,,Amy Hawkins,Female,1,3
21558,2022-07-11 22:43:31,Electronics,424,2,4274,Crypto,54,0.0,Amy Hawkins,Female,1,1
21558,2021-05-04 02:25:19,Books,80,5,4835,Credit Card,54,1.0,Amy Hawkins,Female,1,4
21558,2021-07-31 07:53:03,Clothing,271,4,4686,Cash,54,1.0,Amy Hawkins,Female,1,3
21558,2020-04-26 08:03:48,Clothing,409,2,3782,Credit Card,54,1.0,Amy Hawkins,Female,1,3
15629,2021-09-27 15:29:27,Electronics,169,3,2328,Credit Card,44,0.0,Terry Hensley,Female,0,1
15629,2022-03-21 12:04:23,Books,453,1,4646,Credit Card,44,0.0,Terry Hensley,Female,0,4
15629,2023-05-16 11:48:32,Books,241,5,914,PayPal,44,0.0,Terry Hensley,Female,0,4
15629,2022-03-10 15:10:42,Home,160,1,565,Crypto,44,,Terry Hensley,Female,0,2
48195,2022-07-11 07:42:02,Clothing,409,5,3848,PayPal,70,0.0,Vanessa Williams,Male,0,3
48195,2020-03-29 07:12:17,Electronics,391,5,4612,Credit Card,70,1.0,Vanessa Williams,Male,0,1
48195,2023-06-04 11:23:31,Books,283,4,2595,Credit Card,70,,Vanessa Williams,Male,0,4
48195,2021-09-24 01:48:35,Electronics,337,3,1818,PayPal,70,,Vanessa Williams,Male,0,1
48195,2021-08-10 16:40:52,Clothing,473,5,452,PayPal,70,0.0,Vanessa Williams,Male,0,3
48195,2022-02-12 10:03:49,Books,133,1,2948,PayPal,70,0.0,Vanessa Williams,Male,0,4
23084,2022-11-19 18:01:36,Clothing,299,3,3739,Credit Card,28,,Anthony Mata,Female,0,3
23084,2022-11-26 06:16:37,Electronics,439,4,1764,Credit Card,28,,Anthony Mata,Female,0,1
8492,2022-06-26 12:08:10,Home,109,5,324,PayPal,22,,Jose Wright PhD,Male,0,2
8492,2023-02-02 17:16:35,Books,308,2,901,Credit Card,22,1.0,Jose Wright PhD,Male,0,4
8492,2021-06-10 01:34:32,Clothing,458,5,4587,PayPal,22,1.0,Jose Wright PhD,Male,0,3
8492,2020-05-12 21:12:29,Books,269,3,4411,PayPal,22,1.0,Jose Wright PhD,Male,0,4
8492,2022-04-15 13:41:19,Books,181,2,1058,Cash,22,0.0,Jose Wright PhD,Male,0,4
8492,2020-12-29 06:31:26,Books,86,2,5036,Cash,22,1.0,Jose Wright PhD,Male,0,4
8492,2022-06-21 17:28:40,Clothing,424,1,1437,PayPal,22,1.0,Jose Wright PhD,Male,0,3
8492,2022-04-05 07:10:13,Clothing,380,2,685,Credit Card,22,0.0,Jose Wright PhD,Male,0,3
36527,2021-05-22 10:40:31,Electronics,492,2,2004,Credit Card,44,,Leslie Galvan,Female,0,1
36527,2022-07-06 04:37:49,Books,177,1,3572,Cash,44,0.0,Leslie Galvan,Female,0,4
36527,2023-09-05 14:23:34,Books,293,2,1353,Crypto,44,1.0,Leslie Galvan,Female,0,4
36527,2021-01-07 20:42:34,Clothing,103,3,1554,Cash,44,0.0,Leslie Galvan,Female,0,3
36527,2020-09-13 05:45:33,Clothing,300,2,797,PayPal,44,0.0,Leslie Galvan,Female,0,3
36527,2021-01-31 01:30:57,Clothing,416,3,2125,Credit Card,44,0.0,Leslie Galvan,Female,0,3
36527,2021-02-03 05:27:48,Home,500,2,2383,Credit Card,44,1.0,Leslie Galvan,Female,0,2
36527,2021-09-16 09:41:02,Books,494,3,2051,PayPal,44,,Leslie Galvan,Female,0,4
29773,2020-09-10 21:10:46,Books,104,1,4984,PayPal,58,,Rita Martinez,Female,1,4
29773,2021-12-02 18:26:33,Books,374,4,2966,Credit Card,58,,Rita Martinez,Female,1,4
29773,2021-11-15 00:06:42,Home,240,3,1736,PayPal,58,1.0,Rita Martinez,Female,1,2
29773,2020-09-09 07:28:33,Books,72,4,2508,Credit Card,58,,Rita Martinez,Female,1,4
29773,2021-05-30 19:50:29,Books,226,4,5027,Cash,58,0.0,Rita Martinez,Female,1,4
29773,2021-08-18 21:57:08,Electronics,29,1,3842,PayPal,58,,Rita Martinez,Female,1,1
29773,2023-09-10 00:21:34,Clothing,109,3,1738,PayPal,58,1.0,Rita Martinez,Female,1,3
29773,2022-11-11 15:45:42,Clothing,198,1,533,Credit Card,58,0.0,Rita Martinez,Female,1,3
4250,2020-08-16 05:31:02,Books,430,1,4020,Credit Card,35,,Jacqueline Russo,Male,1,4
4250,2022-06-13 01:21:22,Home,409,3,909,Cash,35,1.0,Jacqueline Russo,Male,1,2
4250,2023-08-05 17:23:48,Home,306,1,2176,Crypto,35,0.0,Jacqueline Russo,Male,1,2
4250,2022-10-05 21:23:25,Clothing,168,5,4864,Credit Card,35,1.0,Jacqueline Russo,Male,1,3
4250,2022-01-21 00:58:35,Clothing,405,5,1639,Crypto,35,1.0,Jacqueline Russo,Male,1,3
4250,2021-06-07 09:25:44,Books,362,2,616,Credit Card,35,1.0,Jacqueline Russo,Male,1,4
38106,2020-05-04 11:54:41,Clothing,295,5,4199,Credit Card,47,,Meagan Yu,Male,1,3
38106,2020-06-11 02:54:25,Clothing,364,3,4699,Crypto,47,1.0,Meagan Yu,Male,1,3
38106,2020-07-29 14:21:36,Electronics,373,1,2137,Cash,47,0.0,Meagan Yu,Male,1,1
38106,2023-05-27 21:39:56,Home,114,1,2599,Cash,47,,Meagan Yu,Male,1,2
38106,2022-12-28 00:38:33,Electronics,448,3,3121,Cash,47,1.0,Meagan Yu,Male,1,1
24953,2022-07-25 21:44:41,Clothing,196,1,4098,Cash,36,1.0,Jordan Perkins,Female,0,3
24953,2022-03-03 20:55:53,Electronics,409,1,3747,Credit Card,36,,Jordan Perkins,Female,0,1
24953,2022-10-06 04:48:17,Home,84,1,2673,Credit Card,36,,Jordan Perkins,Female,0,2
27779,2022-09-19 04:29:01,Books,88,4,4704,Credit Card,27,,Christopher Tucker,Female,1,4
27779,2022-06-01 19:14:19,Home,175,4,2999,Crypto,27,1.0,Christopher Tucker,Female,1,2
27779,2023-08-20 03:56:07,Clothing,394,4,2506,Crypto,27,,Christopher Tucker,Female,1,3
27779,2023-05-30 15:22:29,Electronics,118,1,4851,Crypto,27,,Christopher Tucker,Female,1,1
27779,2023-07-01 07:00:04,Clothing,198,1,2407,PayPal,27,,Christopher Tucker,Female,1,3
44854,2020-01-10 18:22:56,Home,456,3,3991,PayPal,52,0.0,Carolyn Johnson,Male,0,2
44854,2020-10-27 20:36:43,Books,422,2,3400,Crypto,52,0.0,Carolyn Johnson,Male,0,4
44854,2022-02-15 16:24:59,Home,84,1,1364,Cash,52,1.0,Carolyn Johnson,Male,0,2
44854,2022-12-28 20:03:44,Books,35,5,1832,Cash,52,,Carolyn Johnson,Male,0,4
44854,2020-03-09 22:23:44,Electronics,397,1,1296,Cash,52,0.0,Carolyn Johnson,Male,0,1
44854,2021-03-14 05:38:23,Books,101,2,3970,Credit Card,52,1.0,Carolyn Johnson,Male,0,4
44854,2020-01-02 18:02:48,Electronics,497,1,4597,PayPal,52,1.0,Carolyn Johnson,Male,0,1
44854,2021-06-03 21:17:50,Books,445,2,4907,Credit Card,52,0.0,Carolyn Johnson,Male,0,4
34251,2020-05-11 08:07:27,Books,468,3,4896,Crypto,35,0.0,Christine Park,Male,0,4
34251,2023-05-12 04:06:49,Electronics,259,1,1292,PayPal,35,1.0,Christine Park,Male,0,1
34251,2023-08-15 12:43:07,Clothing,473,4,1671,Credit Card,35,0.0,Christine Park,Male,0,3
34251,2022-11-29 05:38:02,Electronics,340,4,1567,Cash,35,1.0,Christine Park,Male,0,1
34251,2020-09-03 17:21:58,Electronics,315,2,3667,Cash,35,0.0,Christine Park,Male,0,1
22729,2021-08-21 09:26:28,Books,222,1,4501,Cash,61,0.0,Lori Meyer,Male,0,4
22729,2020-01-25 11:49:55,Electronics,317,2,2836,Credit Card,61,1.0,Lori Meyer,Male,0,1
22729,2022-02-05 01:28:07,Books,285,3,2883,Credit Card,61,,Lori Meyer,Male,0,4
22729,2021-06-04 01:40:09,Electronics,305,1,589,Credit Card,61,1.0,Lori Meyer,Male,0,1
22729,2020-10-04 16:24:55,Electronics,402,4,4008,Cash,61,0.0,Lori Meyer,Male,0,1
22729,2022-10-12 05:11:41,Clothing,63,5,4943,Credit Card,61,,Lori Meyer,Male,0,3
21826,2020-10-15 01:19:07,Books,317,4,2440,PayPal,66,1.0,Lisa Smith,Male,0,4
21826,2021-04-10 22:56:31,Clothing,278,3,3641,Credit Card,66,0.0,Lisa Smith,Male,0,3
21826,2022-12-22 06:55:35,Books,133,4,3558,PayPal,66,1.0,Lisa Smith,Male,0,4
5168,2022-12-19 12:32:42,Clothing,254,4,464,Cash,66,1.0,Andrew Frazier,Female,0,3
5168,2022-12-18 07:01:51,Clothing,239,4,5049,PayPal,66,0.0,Andrew Frazier,Female,0,3
5168,2021-10-10 02:05:31,Books,343,2,4072,Credit Card,66,1.0,Andrew Frazier,Female,0,4
21373,2022-09-25 09:49:56,Electronics,465,2,339,Credit Card,22,,Jacob Norman,Female,1,1
21373,2022-03-15 19:19:00,Clothing,152,2,3003,PayPal,22,1.0,Jacob Norman,Female,1,3
21373,2022-07-03 09:51:41,Electronics,88,2,1186,PayPal,22,1.0,Jacob Norman,Female,1,1
21373,2023-03-16 17:10:13,Clothing,257,2,1585,Credit Card,22,0.0,Jacob Norman,Female,1,3
21373,2023-04-15 15:58:49,Electronics,312,3,2232,Credit Card,22,1.0,Jacob Norman,Female,1,1
21373,2022-05-10 12:27:30,Clothing,57,3,1287,Credit Card,22,,Jacob Norman,Female,1,3
21373,2020-06-23 21:08:15,Books,429,5,2601,PayPal,22,,Jacob Norman,Female,1,4
36538,2023-01-15 14:27:11,Home,132,2,4471,PayPal,21,,Ryan Adkins,Male,0,2
36538,2023-06-16 13:24:30,Home,39,1,458,Credit Card,21,0.0,Ryan Adkins,Male,0,2
36538,2020-01-27 16:18:57,Books,193,5,2803,PayPal,21,1.0,Ryan Adkins,Male,0,4
36538,2023-03-15 10:21:44,Clothing,390,3,2057,Credit Card,21,0.0,Ryan Adkins,Male,0,3
36538,2022-05-26 02:58:57,Clothing,61,5,4854,Crypto,21,0.0,Ryan Adkins,Male,0,3
30881,2022-08-08 17:38:53,Books,163,1,1704,Cash,49,1.0,Daniel Wang,Female,0,4
30881,2021-06-26 12:24:32,Clothing,335,5,463,Credit Card,49,,Daniel Wang,Female,0,3
30881,2022-07-08 12:38:50,Clothing,312,2,4070,Credit Card,49,,Daniel Wang,Female,0,3
30881,2023-07-05 23:34:43,Books,62,2,4330,PayPal,49,0.0,Daniel Wang,Female,0,4
30881,2021-02-27 21:35:11,Electronics,33,2,497,Crypto,49,0.0,Daniel Wang,Female,0,1
30881,2023-07-22 11:55:20,Books,180,5,2061,Credit Card,49,,Daniel Wang,Female,0,4
30881,2021-09-07 20:36:07,Books,306,4,1181,PayPal,49,1.0,Daniel Wang,Female,0,4
30881,2020-05-02 13:33:38,Clothing,320,2,1777,Crypto,49,0.0,Daniel Wang,Female,0,3
28129,2022-02-26 06:15:29,Clothing,164,5,3797,Credit Card,58,0.0,Elizabeth Dunn,Female,0,3
28129,2020-07-09 14:01:21,Home,71,5,2960,Credit Card,58,0.0,Elizabeth Dunn,Female,0,2
28129,2023-08-11 14:02:22,Clothing,218,2,4272,PayPal,58,0.0,Elizabeth Dunn,Female,0,3
6053,2020-09-28 08:17:21,Books,93,4,3250,Cash,57,1.0,Joe Villanueva,Female,0,4
6053,2022-08-10 03:04:47,Clothing,129,2,3951,Credit Card,57,0.0,Joe Villanueva,Female,0,3
6053,2021-01-03 05:04:02,Electronics,115,1,665,Crypto,57,0.0,Joe Villanueva,Female,0,1
7537,2021-01-25 05:44:45,Electronics,449,1,1817,Credit Card,59,,Danny Smith,Male,1,1
7537,2020-07-20 13:56:06,Clothing,410,4,1846,PayPal,59,1.0,Danny Smith,Male,1,3
7537,2022-01-08 08:41:25,Books,324,1,455,Credit Card,59,,Danny Smith,Male,1,4
7537,2022-12-30 01:38:49,Books,120,4,3830,Credit Card,59,1.0,Danny Smith,Male,1,4
27243,2022-02-20 18:29:21,Electronics,384,4,1530,Crypto,58,1.0,Ryan Barrett,Male,0,1
27243,2022-03-19 06:40:29,Home,307,3,3129,PayPal,58,1.0,Ryan Barrett,Male,0,2
1147,2022-11-21 20:01:22,Clothing,231,1,641,Credit Card,53,1.0,Stephen Robertson,Male,1,3
1147,2020-03-02 11:01:46,Clothing,418,4,2200,PayPal,53,1.0,Stephen Robertson,Male,1,3
12358,2020-02-22 04:27:36,Clothing,356,2,881,Crypto,50,,Jessica Edwards,Male,1,3
12358,2020-02-13 00:04:07,Clothing,154,3,4299,Credit Card,50,1.0,Jessica Edwards,Male,1,3
12358,2023-04-05 03:13:29,Books,374,4,1122,Cash,50,1.0,Jessica Edwards,Male,1,4
12358,2022-09-13 13:43:36,Books,85,3,4994,Credit Card,50,1.0,Jessica Edwards,Male,1,4
12358,2020-05-10 15:47:52,Home,324,1,2232,Credit Card,50,1.0,Jessica Edwards,Male,1,2
26795,2020-03-24 20:22:34,Clothing,493,5,5052,Credit Card,38,1.0,Molly Lewis,Male,1,3
26795,2022-08-03 23:54:35,Books,402,3,2094,Cash,38,,Molly Lewis,Male,1,4
26795,2023-07-05 22:21:48,Electronics,301,2,3806,Credit Card,38,1.0,Molly Lewis,Male,1,1
26795,2022-05-10 23:08:54,Clothing,438,3,3546,Crypto,38,1.0,Molly Lewis,Male,1,3
12246,2020-09-11 01:00:57,Books,218,4,4637,Credit Card,32,1.0,Nicholas Morgan,Male,0,4
12246,2021-01-26 15:22:27,Electronics,484,1,240,Credit Card,32,0.0,Nicholas Morgan,Male,0,1
12246,2020-07-04 13:57:46,Books,320,5,3109,PayPal,32,,Nicholas Morgan,Male,0,4
12246,2021-09-02 08:05:30,Books,274,4,2712,Crypto,32,1.0,Nicholas Morgan,Male,0,4
12246,2021-02-09 21:17:06,Home,19,2,3763,Credit Card,32,0.0,Nicholas Morgan,Male,0,2
12246,2021-12-04 12:53:01,Clothing,166,1,3945,PayPal,32,0.0,Nicholas Morgan,Male,0,3
12246,2023-02-22 23:05:28,Books,409,1,3983,PayPal,32,,Nicholas Morgan,Male,0,4
12246,2023-03-07 06:43:27,Books,86,1,464,PayPal,32,,Nicholas Morgan,Male,0,4
12246,2020-08-17 06:38:34,Books,355,5,879,Cash,32,0.0,Nicholas Morgan,Male,0,4
12246,2023-03-25 12:17:06,Clothing,277,1,3533,Crypto,32,,Nicholas Morgan,Male,0,3
37067,2023-07-23 02:38:17,Electronics,20,4,2289,PayPal,51,1.0,Dakota Greer,Female,0,1
37067,2020-08-27 20:12:47,Home,106,3,2515,Credit Card,51,1.0,Dakota Greer,Female,0,2
37067,2021-02-20 04:43:08,Clothing,334,5,3609,Cash,51,0.0,Dakota Greer,Female,0,3
37067,2021-03-28 06:37:43,Electronics,226,2,3251,Credit Card,51,0.0,Dakota Greer,Female,0,1
37067,2020-12-24 15:08:17,Home,47,1,3359,Credit Card,51,1.0,Dakota Greer,Female,0,2
37067,2021-11-18 18:56:10,Home,442,3,5091,PayPal,51,0.0,Dakota Greer,Female,0,2
37067,2020-06-07 09:24:53,Clothing,108,2,2016,Credit Card,51,1.0,Dakota Greer,Female,0,3
2659,2022-12-01 07:59:43,Clothing,141,3,1616,Credit Card,53,1.0,Samantha Brown,Female,0,3
2659,2023-01-14 23:19:18,Books,358,5,4765,PayPal,53,0.0,Samantha Brown,Female,0,4
5740,2020-09-10 21:11:14,Clothing,126,3,4976,Cash,37,1.0,James Faulkner,Male,0,3
5740,2022-02-14 02:31:10,Clothing,239,5,4826,Cash,37,0.0,James Faulkner,Male,0,3
5740,2020-04-20 10:59:39,Electronics,131,3,1953,PayPal,37,0.0,James Faulkner,Male,0,1
5740,2023-06-16 15:21:27,Home,493,3,5108,PayPal,37,,James Faulkner,Male,0,2
5740,2020-06-01 20:36:28,Books,439,4,3659,Cash,37,0.0,James Faulkner,Male,0,4
5740,2020-04-21 00:29:17,Clothing,374,4,1689,Credit Card,37,0.0,James Faulkner,Male,0,3
913,2023-04-02 07:36:59,Books,99,2,310,PayPal,29,0.0,Jessica Cunningham,Female,0,4
913,2022-08-28 20:02:40,Clothing,126,3,2368,Cash,29,0.0,Jessica Cunningham,Female,0,3
913,2022-04-15 19:10:36,Clothing,102,5,611,Crypto,29,,Jessica Cunningham,Female,0,3
913,2021-11-29 09:11:40,Electronics,216,3,1608,Crypto,29,0.0,Jessica Cunningham,Female,0,1
913,2020-09-18 06:19:30,Clothing,112,3,1403,Credit Card,29,0.0,Jessica Cunningham,Female,0,3
913,2020-04-30 23:19:27,Books,20,3,2329,PayPal,29,,Jessica Cunningham,Female,0,4
22335,2020-10-19 19:42:16,Home,209,2,1237,PayPal,23,,Jennifer Fischer,Female,0,2
22335,2021-04-09 08:59:19,Books,372,4,3296,Crypto,23,1.0,Jennifer Fischer,Female,0,4
22335,2023-06-12 12:26:01,Books,272,5,2299,PayPal,23,0.0,Jennifer Fischer,Female,0,4
22335,2020-05-25 11:02:51,Clothing,69,2,1741,Credit Card,23,,Jennifer Fischer,Female,0,3
5791,2021-05-27 07:05:03,Clothing,258,2,5062,Credit Card,53,0.0,Gloria Rosales,Female,0,3
5791,2020-04-18 08:28:18,Electronics,341,2,1704,PayPal,53,,Gloria Rosales,Female,0,1
5791,2022-05-02 22:25:16,Books,391,1,4580,PayPal,53,0.0,Gloria Rosales,Female,0,4
5791,2022-05-30 16:50:23,Electronics,156,4,4871,Credit Card,53,0.0,Gloria Rosales,Female,0,1
5791,2020-06-12 07:26:51,Books,103,3,896,Credit Card,53,0.0,Gloria Rosales,Female,0,4
38645,2022-10-29 04:35:24,Clothing,441,4,1320,Credit Card,18,0.0,Phyllis Braun,Male,0,3
38645,2020-08-29 04:39:13,Electronics,281,3,3130,PayPal,18,0.0,Phyllis Braun,Male,0,1
38645,2023-02-24 23:06:37,Clothing,426,4,1257,PayPal,18,1.0,Phyllis Braun,Male,0,3
38645,2023-03-24 06:32:03,Clothing,330,5,4395,Credit Card,18,,Phyllis Braun,Male,0,3
38645,2020-03-14 23:03:58,Books,113,1,2977,Credit Card,18,1.0,Phyllis Braun,Male,0,4
38645,2021-02-18 21:52:11,Clothing,279,2,4360,PayPal,18,1.0,Phyllis Braun,Male,0,3
38645,2020-09-02 07:43:37,Home,250,2,997,Cash,18,1.0,Phyllis Braun,Male,0,2
38645,2023-03-15 21:59:33,Electronics,262,5,3998,Credit Card,18,,Phyllis Braun,Male,0,1
38645,2022-04-14 15:08:59,Clothing,402,3,349,Credit Card,18,0.0,Phyllis Braun,Male,0,3
5827,2020-05-11 21:45:31,Books,302,3,2860,PayPal,44,,Bradley Williams,Male,1,4
5827,2021-12-01 23:00:00,Electronics,298,4,3717,Credit Card,44,1.0,Bradley Williams,Male,1,1
5827,2022-11-03 12:07:04,Home,215,1,672,PayPal,44,1.0,Bradley Williams,Male,1,2
5827,2023-07-08 04:58:28,Books,409,2,2429,Cash,44,0.0,Bradley Williams,Male,1,4
5827,2021-12-16 11:33:10,Home,326,4,2953,Credit Card,44,1.0,Bradley Williams,Male,1,2
5827,2020-05-22 11:12:25,Books,400,1,2422,Credit Card,44,0.0,Bradley Williams,Male,1,4
20380,2020-05-04 20:37:28,Electronics,406,1,2025,Credit Card,64,0.0,Carolyn Montgomery,Female,0,1
20380,2021-05-07 07:36:51,Home,80,3,1752,Credit Card,64,0.0,Carolyn Montgomery,Female,0,2
20380,2020-11-27 23:29:45,Clothing,66,4,4948,Cash,64,0.0,Carolyn Montgomery,Female,0,3
20380,2020-02-20 16:31:18,Electronics,73,1,505,PayPal,64,0.0,Carolyn Montgomery,Female,0,1
